,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__bootstrap,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34,0.7119105815887451,0.005296943503107828,0.03112192153930664,0.0017625049390083047,True,10,auto,10,200,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-44.209313827861784,-34.06672843313442,-43.398846636221755,-41.08430987229242,-40.05822304152067,-40.56348436220621,3.579545712338925,33
35,1.3812729835510253,0.02692024440859551,0.05068116188049317,0.0012700535410966557,True,10,auto,10,400,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 400}",-43.863596163250634,-34.188915314305056,-42.82628528729189,-41.142464558483354,-40.004080912376004,-40.40506844714138,3.3813845906390068,30
36,0.11935620307922364,0.0042012382862496546,0.013999509811401366,0.0017118629066825747,True,10,sqrt,2,50,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",-47.2348831137805,-36.3637819642653,-47.080286371300545,-43.25330786918688,-40.30213788531154,-42.84687944076895,4.143615740272784,58
37,0.2229992389678955,0.004816897315360855,0.018814849853515624,0.00020620543798568314,True,10,sqrt,2,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-46.20292740972856,-36.242696007524195,-47.69003006596779,-44.68639633508205,-40.36872736641018,-43.03815543694256,4.187517936506476,63
38,0.4295485019683838,0.006361604098537395,0.0318878173828125,0.0024627489033565565,True,10,sqrt,2,200,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-46.321831940132775,-36.60002943331328,-46.91952628513032,-42.760621368201704,-40.89040226979384,-42.69848225931438,3.779153793263298,48
39,0.8337578296661377,0.0057359198485901295,0.05759892463684082,0.004219055042667801,True,10,sqrt,2,400,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 400}",-46.0186468584339,-36.186025019391174,-47.210688827362446,-43.578750317319624,-39.91893338732274,-42.582608881965974,4.055347851113501,45
40,0.11045866012573242,0.0019152877766553523,0.013666820526123048,0.0020152819374253932,True,10,sqrt,6,50,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 50}",-46.7702378178714,-37.44889729419729,-48.5475290238647,-44.09467985948499,-40.59320751486104,-43.49091030205588,4.039567357088121,77
41,0.2171389102935791,0.007406620298778615,0.01974620819091797,0.0016609194646146457,True,10,sqrt,6,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 100}",-46.71626681257692,-36.09544522779376,-48.05355823934584,-43.46874524706314,-40.91400376505603,-43.04960385836714,4.279737519711623,65
42,0.4176967144012451,0.019245160167702342,0.03206691741943359,0.004365752461880528,True,10,sqrt,6,200,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 200}",-46.53904932257216,-36.363947960774446,-48.026409737278755,-43.847092609982056,-41.033718784738774,-43.162043683069236,4.154019464402663,72
43,0.8120038509368896,0.017446751060994862,0.05154857635498047,0.000724411374835766,True,10,sqrt,6,400,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 400}",-46.383203239491635,-36.83839708004914,-47.879387745284426,-43.64819001445427,-40.90663920402263,-43.131163456660424,3.9480661070160203,71
44,0.10998039245605469,0.0024316055042354597,0.012614154815673828,7.2778785535163e-05,True,10,sqrt,10,50,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",-47.379854541958075,-37.39539006006354,-48.678794479034586,-44.95830094788567,-42.969563829477806,-44.27638077168394,3.963170819281011,84
45,0.20857949256896974,0.0044600589067193015,0.02167172431945801,0.004063418693909216,True,10,sqrt,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-46.366447858629265,-36.80333340796351,-47.58893373987754,-45.26696740836147,-41.38947256768136,-43.48303099650263,3.933352413136396,76
46,0.41456079483032227,0.012628437980313762,0.03258819580078125,0.0032299422372181674,True,10,sqrt,10,200,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-47.63387005264248,-37.78876923908555,-48.6874698227693,-44.48822721423626,-41.09231586895601,-43.938130439537915,4.060310975043209,82
47,0.779688024520874,0.01556246255056323,0.05412454605102539,0.00494839228745289,True,10,sqrt,10,400,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 400}",-47.133972021742515,-37.120313473902605,-48.52546555770829,-43.970815807055544,-41.70519339471681,-43.691152051025156,4.0600926008965414,81
48,0.23607397079467773,0.005020528824327348,0.014469099044799805,0.00045938075564420764,True,15,auto,2,50,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",-43.482167202577365,-35.02040047738408,-42.80697977954134,-41.024149916332455,-39.395145320733945,-40.34576853931384,3.0205293620606906,28
49,0.5006123542785644,0.10610943808006935,0.027330875396728516,0.006345641415026512,True,15,auto,2,100,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-43.22033807321731,-34.468602018890635,-41.617391859235575,-40.98883236282266,-39.089761981757675,-39.87698525918477,3.010433753361307,6
50,0.9847633361816406,0.19506183470756097,0.03417115211486817,0.00219658786636506,True,15,auto,2,200,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-43.44112887576374,-34.39761645618402,-41.83353757403956,-40.53575466202138,-38.8222055204059,-39.80604861768292,3.1008410648589027,4
51,1.7945878982543946,0.039242556990606574,0.06082315444946289,0.003922966131301959,True,15,auto,2,400,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 400}",-43.63629526342102,-33.80758337032836,-41.78960267135626,-40.17236333940014,-38.544029470939485,-39.58997482308905,3.3490386905288254,2
52,0.21718697547912597,0.009248905548066086,0.01542491912841797,0.0009677178330052528,True,15,auto,6,50,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 50}",-43.04205770070169,-33.757192900587754,-43.1543745304813,-41.2580100690098,-39.04999559426285,-40.05232615900868,3.4827644704598253,14
53,0.40518617630004883,0.013868175722161346,0.02082548141479492,0.0014614889990249025,True,15,auto,6,100,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 100}",-43.74356382499905,-35.12301171652305,-41.92267422371835,-40.0417278210637,-39.588417373542974,-40.08387899196943,2.8855475751595874,15
54,0.812382984161377,0.02402659037890853,0.03780064582824707,0.006927068844618806,True,15,auto,6,200,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 200}",-43.696266629015994,-34.238723647546905,-42.38309737170995,-40.775459408742805,-39.03258619084646,-40.025226649572424,3.2884005272675902,13
55,1.7076330661773682,0.2441591752387687,0.06038575172424317,0.005390892523751633,True,15,auto,6,400,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 400}",-43.854469726577705,-33.67938736158995,-42.1261815464189,-40.181847008317355,-39.40007857973364,-39.84839284452751,3.4527026910303515,5
56,0.2012732982635498,0.007006762657930817,0.018103885650634765,0.0027087537416832204,True,15,auto,10,50,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",-44.69655149629704,-33.212836686118706,-44.004196016629976,-40.5369593096489,-40.22977553122826,-40.536063807984576,4.075808327438293,32
